name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Gammaproteobacteria bacterium ESL0073	2070539	S	26	0.00000	28	0.00000	0	0.00000	0	0.00000	41	0.00000	32	0.00000
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	S	146	0.00000	85	0.00000	59	0.00000	190	0.00000	121	0.00000	83	0.00000
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	S	78	0.00000	17	0.00000	47	0.00000	31	0.00000	58	0.00000	45	0.00000
Candidatus Ruthia magnifica	386487	S	68	0.00000	16	0.00000	76	0.00000	39	0.00000	29	0.00000	21	0.00000
Calyptogena okutanii thioautotrophic gill symbiont	410330	S	25	0.00000	53	0.00000	0	0.00000	18	0.00000	29	0.00000	13	0.00000
Candidatus Thioglobus autotrophicus	1705394	S	136	0.00000	41	0.00000	68	0.00000	57	0.00000	75	0.00000	93	0.00000
Candidatus Thioglobus singularis	1427364	S	89	0.00000	138	0.00000	0	0.00000	71	0.00000	115	0.00000	71	0.00000
Gallaecimonas sp. HK-28	2291597	S	197	0.00000	72	0.00000	134	0.00000	89	0.00000	158	0.00000	162	0.00000
Sedimenticola thiotaurini	1543721	S	139	0.00000	83	0.00000	84	0.00000	60	0.00000	114	0.00000	105	0.00000
Pseudohongiella spirulinae	1249552	S	70	0.00000	46	0.00000	57	0.00000	50	0.00000	58	0.00000	42	0.00000
Thiolapillus brandeum	1076588	S	70	0.00000	67	0.00000	37	0.00000	66	0.00000	94	0.00000	64	0.00000
Candidatus Baumannia cicadellinicola	186490	S	27	0.00000	23	0.00000	20	0.00000	26	0.00000	59	0.00000	26	0.00000
Legionella pneumophila	446	S	243	0.00000	137	0.00000	92	0.00000	161	0.00000	205	0.00000	142	0.00000
Legionella jordanis	456	S	109	0.00000	41	0.00000	30	0.00000	51	0.00000	68	0.00000	61	0.00000
Legionella fallonii	96230	S	103	0.00000	40	0.00000	39	0.00000	50	0.00000	95	0.00000	87	0.00000
Legionella geestiana	45065	S	90	0.00000	88	0.00000	29	0.00000	41	0.00000	68	0.00000	73	0.00000
Legionella clemsonensis	1867846	S	93	0.00000	95	0.00000	66	0.00000	213	0.00001	186	0.00000	60	0.00000
Legionella sainthelensi	28087	S	87	0.00000	37	0.00000	58	0.00000	32	0.00000	41	0.00000	28	0.00000
Legionella israelensis	454	S	66	0.00000	83	0.00000	12	0.00000	31	0.00000	61	0.00000	61	0.00000
Legionella spiritensis	452	S	58	0.00000	24	0.00000	0	0.00000	24	0.00000	51	0.00000	36	0.00000
Legionella hackeliae	449	S	66	0.00000	36	0.00000	37	0.00000	53	0.00000	37	0.00000	64	0.00000
Legionella anisa	28082	S	58	0.00000	41	0.00000	0	0.00000	117	0.00000	83	0.00000	57	0.00000
Legionella oakridgensis	29423	S	45	0.00000	15	0.00000	0	0.00000	16	0.00000	33	0.00000	20	0.00000
Legionella waltersii	66969	S	50	0.00000	31	0.00000	29	0.00000	43	0.00000	86	0.00000	31	0.00000
Legionella cherrii	28084	S	35	0.00000	0	0.00000	13	0.00000	44	0.00000	32	0.00000	22	0.00000
Legionella lansingensis	45067	S	35	0.00000	51	0.00000	10	0.00000	43	0.00000	80	0.00000	38	0.00000
Legionella longbeachae	450	S	22	0.00000	20	0.00000	0	0.00000	12	0.00000	19	0.00000	0	0.00000
Tatlockia micdadei	451	S	76	0.00000	54	0.00000	17	0.00000	42	0.00000	88	0.00000	61	0.00000
Fluoribacter dumoffii	463	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Coxiella endosymbiont of Amblyomma americanum	325775	S	117	0.00000	13	0.00000	0	0.00000	52	0.00000	59	0.00000	90	0.00000
Candidatus Coxiella mudrowiae	2054173	S	56	0.00000	31	0.00000	44	0.00000	19	0.00000	41	0.00000	33	0.00000
Coxiella burnetii	777	S	35	0.00000	27	0.00000	41	0.00000	31	0.00000	51	0.00000	28	0.00000
Candidatus Rickettsiella viridis	676208	S	27	0.00000	21	0.00000	25	0.00000	15	0.00000	17	0.00000	10	0.00000
Sulfuricaulis limicola	1620215	S	276	0.00000	139	0.00000	148	0.00000	107	0.00000	111	0.00000	148	0.00000
Sulfurifustis variabilis	1675686	S	221	0.00000	217	0.00001	220	0.00000	148	0.00000	221	0.00000	153	0.00000
Acidiferrobacter sp. SPIII_3	1281578	S	152	0.00000	148	0.00000	153	0.00000	278	0.00001	202	0.00000	110	0.00000
Gilliamella apicola	1196095	S	151	0.00000	75	0.00000	39	0.00000	59	0.00000	140	0.00000	78	0.00000
Frischella perrara	1267021	S	119	0.00000	41	0.00000	110	0.00000	84	0.00000	121	0.00000	55	0.00000
Solimonas sp. K1W22B-7	2303331	S	167	0.00000	137	0.00000	135	0.00000	93	0.00000	146	0.00000	140	0.00000
Steroidobacter denitrificans	465721	S	84	0.00000	79	0.00000	57	0.00000	62	0.00000	80	0.00000	62	0.00000
Salinisphaera sp. LB1	2183911	S	209	0.00000	171	0.00000	275	0.00001	240	0.00001	214	0.00000	178	0.00000
Immundisolibacter cernigliae	1810504	S	182	0.00000	144	0.00000	107	0.00000	120	0.00000	187	0.00000	152	0.00000
Campylobacter gracilis	824	S	390473	0.00706	513521	0.01376	148780	0.00280	269213	0.00703	328057	0.00695	320334	0.00845
Campylobacter showae	204	S	190226	0.00344	100828	0.00270	120662	0.00227	92275	0.00241	120060	0.00254	75757	0.00200
Campylobacter concisus	199	S	95639	0.00173	37440	0.00100	40928	0.00077	58332	0.00152	114763	0.00243	50341	0.00133
Campylobacter curvus	200	S	7595	0.00014	10845	0.00029	1924	0.00004	4326	0.00011	4836	0.00010	3302	0.00009
Campylobacter fetus	196	S	549	0.00001	288	0.00001	198	0.00000	177	0.00000	319	0.00001	204	0.00001
Campylobacter pinnipediorum	1965231	S	307	0.00001	163	0.00000	148	0.00000	142	0.00000	234	0.00000	112	0.00000
Campylobacter hyointestinalis	198	S	311	0.00001	199	0.00001	121	0.00000	137	0.00000	296	0.00001	144	0.00000
Campylobacter ureolyticus	827	S	289	0.00001	88	0.00000	60	0.00000	76	0.00000	99	0.00000	100	0.00000
Campylobacter iguaniorum	1244531	S	283	0.00001	142	0.00000	113	0.00000	119	0.00000	173	0.00000	109	0.00000
Campylobacter hominis	76517	S	221	0.00000	148	0.00000	103	0.00000	111	0.00000	166	0.00000	92	0.00000
Campylobacter sputorum	206	S	193	0.00000	103	0.00000	104	0.00000	120	0.00000	176	0.00000	102	0.00000
Campylobacter lari	201	S	238	0.00000	132	0.00000	66	0.00000	125	0.00000	207	0.00000	89	0.00000
Campylobacter jejuni	197	S	350	0.00001	113	0.00000	383	0.00001	440	0.00001	204	0.00000	969	0.00003
Campylobacter sp. NCTC 13003	1660064	S	234	0.00000	133	0.00000	23	0.00000	151	0.00000	109	0.00000	106	0.00000
Campylobacter coli	195	S	198	0.00000	119	0.00000	78	0.00000	135	0.00000	157	0.00000	80	0.00000
Campylobacter avium	522485	S	129	0.00000	83	0.00000	53	0.00000	49	0.00000	125	0.00000	53	0.00000
Campylobacter sp. RM6137	1660073	S	111	0.00000	48	0.00000	41	0.00000	58	0.00000	73	0.00000	57	0.00000
Campylobacter hepaticus	1813019	S	94	0.00000	36	0.00000	22	0.00000	18	0.00000	102	0.00000	35	0.00000
Campylobacter lanienae	75658	S	116	0.00000	58	0.00000	50	0.00000	59	0.00000	81	0.00000	57	0.00000
Campylobacter helveticus	28898	S	86	0.00000	44	0.00000	19	0.00000	40	0.00000	61	0.00000	35	0.00000
Campylobacter peloridis	488546	S	95	0.00000	52	0.00000	19	0.00000	39	0.00000	56	0.00000	24	0.00000
Campylobacter upsaliensis	28080	S	68	0.00000	48	0.00000	52	0.00000	50	0.00000	51	0.00000	59	0.00000
Campylobacter subantarcticus	497724	S	58	0.00000	30	0.00000	30	0.00000	27	0.00000	49	0.00000	31	0.00000
Campylobacter insulaenigrae	260714	S	58	0.00000	32	0.00000	12	0.00000	16	0.00000	47	0.00000	17	0.00000
Campylobacter sp. RM8964	1660074	S	126	0.00000	44	0.00000	48	0.00000	36	0.00000	57	0.00000	29	0.00000
Campylobacter cuniculorum	374106	S	43	0.00000	30	0.00000	15	0.00000	22	0.00000	35	0.00000	24	0.00000
Campylobacter volucris	1031542	S	47	0.00000	0	0.00000	12	0.00000	16	0.00000	21	0.00000	17	0.00000
Campylobacter sp. RM12175	1660076	S	76	0.00000	49	0.00000	42	0.00000	49	0.00000	29	0.00000	24	0.00000
Campylobacter sp. RM16704	1500960	S	35	0.00000	0	0.00000	0	0.00000	15	0.00000	26	0.00000	16	0.00000
Arcobacter butzleri	28197	S	164	0.00000	20	0.00000	17	0.00000	60	0.00000	137	0.00000	107	0.00000
Arcobacter cryaerophilus	28198	S	175	0.00000	107	0.00000	0	0.00000	99	0.00000	123	0.00000	70	0.00000
Arcobacter halophilus	197482	S	99	0.00000	70	0.00000	16	0.00000	95	0.00000	92	0.00000	63	0.00000
Arcobacter bivalviorum	663364	S	60	0.00000	20	0.00000	13	0.00000	26	0.00000	46	0.00000	26	0.00000
Arcobacter molluscorum	1032072	S	58	0.00000	29	0.00000	0	0.00000	30	0.00000	31	0.00000	34	0.00000
Arcobacter trophiarum	708186	S	45	0.00000	47	0.00000	0	0.00000	34	0.00000	50	0.00000	45	0.00000
Arcobacter skirrowii	28200	S	54	0.00000	0	0.00000	78	0.00000	35	0.00000	44	0.00000	27	0.00000
Arcobacter mytili	603050	S	36	0.00000	0	0.00000	0	0.00000	23	0.00000	26	0.00000	22	0.00000
Arcobacter marinus	505249	S	38	0.00000	24	0.00000	18	0.00000	0	0.00000	23	0.00000	16	0.00000
Arcobacter thereius	544718	S	49	0.00000	29	0.00000	47	0.00000	36	0.00000	50	0.00000	53	0.00000
Arcobacter ellisii	913109	S	33	0.00000	0	0.00000	0	0.00000	15	0.00000	42	0.00000	28	0.00000
Arcobacter pacificus	1080223	S	29	0.00000	0	0.00000	12	0.00000	13	0.00000	35	0.00000	14	0.00000
Arcobacter nitrofigilis	28199	S	21	0.00000	15	0.00000	35	0.00000	23	0.00000	21	0.00000	12	0.00000
Arcobacter suis	1278212	S	18	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	11	0.00000
Arcobacter sp. L	944547	S	22	0.00000	0	0.00000	0	0.00000	90	0.00000	66	0.00000	40	0.00000
Arcobacter sp. LPB0137	1850254	S	28	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter sp. PSE-93	2320140	S	23	0.00000	0	0.00000	0	0.00000	39	0.00000	35	0.00000	0	0.00000
[Arcobacter] porcinus	1935204	S	53	0.00000	17	0.00000	0	0.00000	35	0.00000	58	0.00000	19	0.00000
Sulfurospirillum cavolei	366522	S	170	0.00000	118	0.00000	58	0.00000	111	0.00000	133	0.00000	96	0.00000
Sulfurospirillum deleyianum	65553	S	86	0.00000	49	0.00000	47	0.00000	44	0.00000	54	0.00000	39	0.00000
Sulfurospirillum sp. UCH001	1581011	S	70	0.00000	35	0.00000	14	0.00000	26	0.00000	55	0.00000	38	0.00000
Sulfurospirillum sp. JPD-1	220622	S	159	0.00000	103	0.00000	39	0.00000	108	0.00000	150	0.00000	101	0.00000
Sulfurospirillum halorespirans	194424	S	162	0.00000	146	0.00000	109	0.00000	83	0.00000	107	0.00000	105	0.00000
Sulfurospirillum multivorans	66821	S	161	0.00000	129	0.00000	29	0.00000	85	0.00000	116	0.00000	150	0.00000
Sulfurospirillum barnesii	44674	S	34	0.00000	23	0.00000	16	0.00000	19	0.00000	21	0.00000	14	0.00000
Helicobacter pylori	210	S	318	0.00001	192	0.00001	254	0.00000	198	0.00001	386	0.00001	198	0.00001
Helicobacter cinaedi	213	S	145	0.00000	153	0.00000	45	0.00000	124	0.00000	153	0.00000	150	0.00000
Helicobacter typhlonius	76936	S	161	0.00000	71	0.00000	69	0.00000	132	0.00000	116	0.00000	73	0.00000
Helicobacter heilmannii	35817	S	108	0.00000	124	0.00000	39	0.00000	52	0.00000	87	0.00000	97	0.00000
Helicobacter sp. MIT 01-6242	222136	S	81	0.00000	28	0.00000	19	0.00000	26	0.00000	50	0.00000	52	0.00000
Helicobacter felis	214	S	63	0.00000	40	0.00000	12	0.00000	27	0.00000	24	0.00000	47	0.00000
Helicobacter hepaticus	32025	S	71	0.00000	22	0.00000	33	0.00000	23	0.00000	49	0.00000	38	0.00000
Helicobacter himalayensis	1591088	S	48	0.00000	37	0.00000	11	0.00000	33	0.00000	35	0.00000	33	0.00000
Helicobacter pullorum	35818	S	40	0.00000	40	0.00000	32	0.00000	38	0.00000	38	0.00000	24	0.00000
Helicobacter acinonychis	212	S	50	0.00000	25	0.00000	19	0.00000	122	0.00000	71	0.00000	24	0.00000
Helicobacter saguini	1548018	S	34	0.00000	48	0.00000	26	0.00000	19	0.00000	26	0.00000	17	0.00000
Helicobacter cholecystus	45498	S	26	0.00000	10	0.00000	21	0.00000	12	0.00000	30	0.00000	0	0.00000
Helicobacter cetorum	138563	S	26	0.00000	15	0.00000	53	0.00000	14	0.00000	21	0.00000	15	0.00000
Helicobacter bilis	37372	S	27	0.00000	10	0.00000	0	0.00000	0	0.00000	14	0.00000	15	0.00000
Helicobacter mustelae	217	S	26	0.00000	15	0.00000	20	0.00000	11	0.00000	24	0.00000	15	0.00000
Helicobacter apodemus	135569	S	25	0.00000	16	0.00000	17	0.00000	11	0.00000	51	0.00000	0	0.00000
Helicobacter bizzozeronii	56877	S	19	0.00000	11	0.00000	0	0.00000	19	0.00000	16	0.00000	21	0.00000
Sulfurimonas gotlandica	1176482	S	65	0.00000	28	0.00000	0	0.00000	18	0.00000	51	0.00000	41	0.00000
Sulfurimonas autotrophica	202747	S	51	0.00000	44	0.00000	0	0.00000	30	0.00000	27	0.00000	45	0.00000
Sulfurimonas denitrificans	39766	S	32	0.00000	54	0.00000	26	0.00000	105	0.00000	69	0.00000	28	0.00000
Sulfuricurvum kujiense	148813	S	66	0.00000	50	0.00000	15	0.00000	31	0.00000	36	0.00000	38	0.00000
Wolinella succinogenes	844	S	56	0.00000	30	0.00000	28	0.00000	32	0.00000	40	0.00000	40	0.00000
Nitratifractor salsuginis	269261	S	84	0.00000	114	0.00000	44	0.00000	33	0.00000	65	0.00000	58	0.00000
Nautilia profundicola	244787	S	126	0.00000	122	0.00000	20	0.00000	62	0.00000	96	0.00000	70	0.00000
Caminibacter mediatlanticus	291048	S	64	0.00000	0	0.00000	19	0.00000	41	0.00000	59	0.00000	24	0.00000
Cetia pacifica	1424653	S	37	0.00000	31	0.00000	20	0.00000	16	0.00000	32	0.00000	21	0.00000
Nitratiruptor sp. SB155-2	387092	S	123	0.00000	69	0.00000	17	0.00000	67	0.00000	42	0.00000	58	0.00000
Sulfurovum sp. NBC37-1	387093	S	51	0.00000	47	0.00000	21	0.00000	30	0.00000	45	0.00000	37	0.00000
Myxococcus stipitatus	83455	S	389	0.00001	356	0.00001	504	0.00001	206	0.00001	299	0.00001	283	0.00001
Myxococcus fulvus	33	S	296	0.00001	300	0.00001	230	0.00000	158	0.00000	240	0.00001	284	0.00001
Myxococcus hansupus	1297742	S	285	0.00001	330	0.00001	286	0.00001	192	0.00001	225	0.00000	248	0.00001
Myxococcus macrosporus	35	S	259	0.00000	231	0.00001	346	0.00001	159	0.00000	174	0.00000	178	0.00000
Myxococcus xanthus	34	S	225	0.00000	127	0.00000	184	0.00000	120	0.00000	156	0.00000	148	0.00000
Corallococcus coralloides	184914	S	509	0.00001	407	0.00001	585	0.00001	253	0.00001	368	0.00001	414	0.00001
Anaeromyxobacter sp. Fw109-5	404589	S	405	0.00001	486	0.00001	405	0.00001	257	0.00001	296	0.00001	366	0.00001
Anaeromyxobacter dehalogenans	161493	S	428	0.00001	400	0.00001	374	0.00001	220	0.00001	311	0.00001	255	0.00001
Anaeromyxobacter sp. K	447217	S	307	0.00001	364	0.00001	382	0.00001	222	0.00001	272	0.00001	326	0.00001
Stigmatella aurantiaca	41	S	353	0.00001	317	0.00001	295	0.00001	101	0.00000	212	0.00000	214	0.00001
Cystobacter fuscus	43	S	356	0.00001	370	0.00001	434	0.00001	223	0.00001	380	0.00001	289	0.00001
Archangium gephyra	48	S	291	0.00001	261	0.00001	190	0.00000	164	0.00000	199	0.00000	215	0.00001
Melittangium boletus	83453	S	174	0.00000	247	0.00001	384	0.00001	101	0.00000	152	0.00000	198	0.00001
Vulgatibacter incomptus	1391653	S	89	0.00000	123	0.00000	136	0.00000	57	0.00000	91	0.00000	78	0.00000
Sorangium cellulosum	56	S	1321	0.00002	1406	0.00004	1529	0.00003	814	0.00002	1110	0.00002	1113	0.00003
Chondromyces crocatus	52	S	226	0.00000	260	0.00001	549	0.00001	127	0.00000	239	0.00001	162	0.00000
Sandaracinus amylolyticus	927083	S	324	0.00001	342	0.00001	278	0.00001	206	0.00001	223	0.00000	316	0.00001
Haliangium ochraceum	80816	S	274	0.00000	269	0.00001	373	0.00001	135	0.00000	248	0.00001	208	0.00001
Desulfovibrio vulgaris	881	S	458	0.00001	359	0.00001	267	0.00001	245	0.00001	283	0.00001	370	0.00001
Desulfovibrio desulfuricans	876	S	379	0.00001	453	0.00001	193	0.00000	265	0.00001	254	0.00001	295	0.00001
Desulfovibrio carbinolicus	296842	S	409	0.00001	241	0.00001	500	0.00001	106	0.00000	169	0.00000	236	0.00001
Desulfovibrio africanus	873	S	174	0.00000	156	0.00000	57	0.00000	91	0.00000	126	0.00000	162	0.00000
Desulfovibrio sp. FW1012B	644968	S	174	0.00000	135	0.00000	107	0.00000	69	0.00000	175	0.00000	117	0.00000
Desulfovibrio ferrophilus	241368	S	139	0.00000	65	0.00000	63	0.00000	118	0.00000	96	0.00000	77	0.00000
Desulfovibrio piger	901	S	141	0.00000	177	0.00000	72	0.00000	76	0.00000	119	0.00000	86	0.00000
Desulfovibrio fairfieldensis	44742	S	114	0.00000	66	0.00000	66	0.00000	71	0.00000	73	0.00000	77	0.00000
Desulfovibrio gigas	879	S	92	0.00000	144	0.00000	50	0.00000	72	0.00000	71	0.00000	95	0.00000
Candidatus Desulfovibrio trichonymphae	1725232	S	86	0.00000	122	0.00000	74	0.00000	41	0.00000	73	0.00000	56	0.00000
Desulfovibrio alaskensis	58180	S	113	0.00000	114	0.00000	44	0.00000	214	0.00001	122	0.00000	116	0.00000
Desulfovibrio magneticus	184917	S	120	0.00000	62	0.00000	47	0.00000	32	0.00000	77	0.00000	66	0.00000
Desulfovibrio salexigens	880	S	44	0.00000	34	0.00000	19	0.00000	50	0.00000	45	0.00000	34	0.00000
Desulfovibrio hydrothermalis	191026	S	33	0.00000	22	0.00000	23	0.00000	31	0.00000	36	0.00000	44	0.00000
Pseudodesulfovibrio indicus	1716143	S	210	0.00000	221	0.00001	240	0.00000	91	0.00000	151	0.00000	165	0.00000
Pseudodesulfovibrio piezophilus	879567	S	141	0.00000	87	0.00000	67	0.00000	56	0.00000	67	0.00000	91	0.00000
Pseudodesulfovibrio profundus	57320	S	171	0.00000	136	0.00000	76	0.00000	75	0.00000	125	0.00000	131	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	79	0.00000	88	0.00000	56	0.00000	45	0.00000	118	0.00000	52	0.00000
Lawsonia intracellularis	29546	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfomicrobium orale	132132	S	227	0.00000	267	0.00001	143	0.00000	124	0.00000	130	0.00000	218	0.00001
Desulfomicrobium baculatum	899	S	129	0.00000	188	0.00001	75	0.00000	94	0.00000	151	0.00000	130	0.00000
Desulfohalobium retbaense	45663	S	141	0.00000	121	0.00000	23	0.00000	80	0.00000	93	0.00000	65	0.00000
Geobacter sp. M21	443144	S	341	0.00001	216	0.00001	52	0.00000	238	0.00001	235	0.00000	234	0.00001
Geobacter metallireducens	28232	S	250	0.00000	175	0.00000	126	0.00000	83	0.00000	178	0.00000	193	0.00001
Geobacter sulfurreducens	35554	S	307	0.00001	362	0.00001	347	0.00001	208	0.00001	227	0.00000	315	0.00001
Geobacter sp. M18	443143	S	237	0.00000	324	0.00001	112	0.00000	171	0.00000	209	0.00000	159	0.00000
Geobacter pickeringii	345632	S	207	0.00000	258	0.00001	97	0.00000	111	0.00000	121	0.00000	148	0.00000
Geobacter lovleyi	313985	S	158	0.00000	115	0.00000	88	0.00000	82	0.00000	110	0.00000	121	0.00000
Geobacter daltonii	1203471	S	154	0.00000	95	0.00000	38	0.00000	108	0.00000	107	0.00000	113	0.00000
Geobacter sp. DSM 9736	1277350	S	96	0.00000	55	0.00000	34	0.00000	53	0.00000	85	0.00000	75	0.00000
Geobacter uraniireducens	351604	S	84	0.00000	49	0.00000	107	0.00000	50	0.00000	84	0.00000	57	0.00000
Geobacter bemidjiensis	225194	S	91	0.00000	68	0.00000	92	0.00000	56	0.00000	51	0.00000	78	0.00000
Geobacter anodireducens	1340425	S	54	0.00000	119	0.00000	47	0.00000	47	0.00000	65	0.00000	41	0.00000
Geoalkalibacter subterraneus	483547	S	160	0.00000	153	0.00000	207	0.00000	71	0.00000	154	0.00000	126	0.00000
Pelobacter sp. SFB93	1842532	S	158	0.00000	83	0.00000	38	0.00000	198	0.00001	163	0.00000	103	0.00000
Pelobacter carbinolicus	19	S	116	0.00000	78	0.00000	72	0.00000	63	0.00000	105	0.00000	62	0.00000
Pelobacter acetylenicus	29542	S	109	0.00000	133	0.00000	66	0.00000	68	0.00000	106	0.00000	85	0.00000
Pelobacter propionicus	29543	S	94	0.00000	112	0.00000	67	0.00000	86	0.00000	118	0.00000	82	0.00000
Desulfuromonas sp. DDH964	1823759	S	190	0.00000	205	0.00001	93	0.00000	97	0.00000	120	0.00000	99	0.00000
Desulfuromonas soudanensis	1603606	S	171	0.00000	168	0.00000	83	0.00000	115	0.00000	126	0.00000	120	0.00000
Desulfobulbus oralis	1986146	S	1514	0.00003	476	0.00001	19294	0.00036	704	0.00002	600	0.00001	961	0.00003
Desulfotalea psychrophila	84980	S	140	0.00000	106	0.00000	0	0.00000	74	0.00000	134	0.00000	122	0.00000
Desulfocapsa sulfexigens	65555	S	65	0.00000	63	0.00000	22	0.00000	31	0.00000	89	0.00000	47	0.00000
Desulfurivibrio alkaliphilus	427923	S	58	0.00000	112	0.00000	40	0.00000	60	0.00000	53	0.00000	75	0.00000
Desulfococcus multivorans	897	S	240	0.00000	163	0.00000	60	0.00000	130	0.00000	196	0.00000	149	0.00000
Desulfococcus oleovorans	181663	S	116	0.00000	150	0.00000	65	0.00000	87	0.00000	173	0.00000	103	0.00000
Desulfobacter hydrogenophilus	2291	S	198	0.00000	123	0.00000	25	0.00000	145	0.00000	147	0.00000	156	0.00000
Desulfobacter postgatei	2293	S	78	0.00000	48	0.00000	59	0.00000	63	0.00000	60	0.00000	36	0.00000
Desulfatibacillum aliphaticivorans	218208	S	164	0.00000	141	0.00000	86	0.00000	69	0.00000	187	0.00000	148	0.00000
Desulfobacterium autotrophicum	2296	S	137	0.00000	152	0.00000	109	0.00000	47	0.00000	81	0.00000	113	0.00000
Desulfobacula toluolica	28223	S	47	0.00000	36	0.00000	19	0.00000	46	0.00000	52	0.00000	47	0.00000
Desulfomonile tiedjei	2358	S	123	0.00000	33	0.00000	73	0.00000	82	0.00000	99	0.00000	60	0.00000
Desulfobacca acetoxidans	60893	S	60	0.00000	44	0.00000	69	0.00000	32	0.00000	63	0.00000	50	0.00000
Syntrophus aciditrophicus	316277	S	41	0.00000	35	0.00000	61	0.00000	25	0.00000	52	0.00000	33	0.00000
Desulfoglaeba alkanexedens	361111	S	100	0.00000	64	0.00000	77	0.00000	51	0.00000	43	0.00000	73	0.00000
Syntrophobacter fumaroxidans	119484	S	100	0.00000	75	0.00000	141	0.00000	46	0.00000	86	0.00000	94	0.00000
Bradymonas sediminis	1548548	S	149	0.00000	185	0.00000	120	0.00000	87	0.00000	110	0.00000	118	0.00000
Desulfarculus baarsii	453230	S	151	0.00000	145	0.00000	200	0.00000	60	0.00000	139	0.00000	143	0.00000
Hippea maritima	84405	S	41	0.00000	61	0.00000	18	0.00000	40	0.00000	60	0.00000	30	0.00000
Desulfurella acetivorans	33002	S	35	0.00000	64	0.00000	56	0.00000	21	0.00000	46	0.00000	29	0.00000
Candidatus Desulfofervidus auxilii	1621989	S	39	0.00000	21	0.00000	13	0.00000	14	0.00000	49	0.00000	25	0.00000
Rhizobium leguminosarum	384	S	683	0.00001	707	0.00002	690	0.00001	465	0.00001	643	0.00001	557	0.00001
Rhizobium etli	29449	S	485	0.00001	637	0.00002	361	0.00001	289	0.00001	511	0.00001	482	0.00001
Rhizobium sp. ACO-34A	1571470	S	252	0.00000	204	0.00001	93	0.00000	138	0.00000	217	0.00000	188	0.00000
Rhizobium phaseoli	396	S	532	0.00001	330	0.00001	185	0.00000	384	0.00001	327	0.00001	348	0.00001
Rhizobium sp. NXC24	2048897	S	234	0.00000	107	0.00000	28	0.00000	150	0.00000	108	0.00000	122	0.00000
Rhizobium jaguaris	1312183	S	206	0.00000	219	0.00001	95	0.00000	145	0.00000	213	0.00000	246	0.00001
Rhizobium tropici	398	S	151	0.00000	313	0.00001	90	0.00000	120	0.00000	77	0.00000	144	0.00000
Rhizobium favelukesii	348824	S	134	0.00000	141	0.00000	151	0.00000	50	0.00000	116	0.00000	80	0.00000
Rhizobium sp. 11515TR	2028343	S	122	0.00000	87	0.00000	115	0.00000	53	0.00000	80	0.00000	67	0.00000
Rhizobium sp. NT-26	1125847	S	96	0.00000	167	0.00000	70	0.00000	81	0.00000	94	0.00000	90	0.00000
Rhizobium acidisoli	1538158	S	125	0.00000	94	0.00000	65	0.00000	52	0.00000	81	0.00000	92	0.00000
Rhizobium sp. CIAT894	2020312	S	82	0.00000	70	0.00000	82	0.00000	26	0.00000	55	0.00000	76	0.00000
Rhizobium sp. NXC14	1981173	S	66	0.00000	46	0.00000	81	0.00000	43	0.00000	56	0.00000	49	0.00000
Rhizobium gallicum	56730	S	37	0.00000	28	0.00000	39	0.00000	33	0.00000	39	0.00000	21	0.00000
Rhizobium sp. TAL182	2020313	S	97	0.00000	114	0.00000	70	0.00000	0	0.00000	99	0.00000	72	0.00000
Rhizobium sp. CCGE531	2364271	S	340	0.00001	504	0.00001	504	0.00001	255	0.00001	192	0.00000	250	0.00001
Rhizobium sp. IE4771	1301032	S	42	0.00000	0	0.00000	22	0.00000	0	0.00000	33	0.00000	0	0.00000
Rhizobium sp. IRBG74	424182	S	96	0.00000	140	0.00000	180	0.00000	0	0.00000	0	0.00000	120	0.00000
Agrobacterium tumefaciens	358	S	1715	0.00003	1442	0.00004	683	0.00001	1256	0.00003	1278	0.00003	1198	0.00003
Agrobacterium fabrum	1176649	S	382	0.00001	291	0.00001	214	0.00000	294	0.00001	334	0.00001	225	0.00001
Agrobacterium larrymoorei	160699	S	151	0.00000	105	0.00000	98	0.00000	51	0.00000	109	0.00000	109	0.00000
Agrobacterium sp. RAC06	1842536	S	145	0.00000	169	0.00000	126	0.00000	84	0.00000	135	0.00000	141	0.00000
Agrobacterium vitis	373	S	126	0.00000	62	0.00000	170	0.00000	80	0.00000	103	0.00000	68	0.00000
Agrobacterium rhizogenes	359	S	102	0.00000	72	0.00000	67	0.00000	47	0.00000	54	0.00000	74	0.00000
Neorhizobium galegae	399	S	274	0.00000	167	0.00000	197	0.00000	95	0.00000	122	0.00000	184	0.00000
Neorhizobium sp. NCHU2750	1825976	S	165	0.00000	202	0.00001	86	0.00000	51	0.00000	148	0.00000	114	0.00000
Neorhizobium sp. SOG26	2060726	S	62	0.00000	28	0.00000	12	0.00000	38	0.00000	32	0.00000	24	0.00000
